0,9949312092686461; 8,789808917197455
1,998551774076756; 7,121019108280256
2,984793627805938; 6,101910828025479
3,997103548153512; 6,433121019108281
5,005068790731355; 7,0063694267515935
1,0036205648081102; 7,082802547770702
1,998551774076756; 5,503184713375798
2,9978276611151338; 4,891719745222931
3,997103548153512; 5,439490445859874
4,992034757422158; 5,7324840764331215
0,98189717595945; 5,477707006369427
2,002896451846488; 4,127388535031847
2,9978276611151338; 3,643312101910828
4,0014482259232445; 3,9872611464968157
5,009413468501087; 4,560509554140128
0,9949312092686461; 5,171974522292994
1,989862418537292; 3,2611464968152877
2,9978276611151338; 2,9299363057324843
4,005792903692977; 3,15923566878981
4,996379435191891; 3,388535031847134
2,002896451846488; 3,4394904458598727
2,98913830557567; 2,48407643312102
4,0014482259232445; 2,1656050955414
5,005068790731355; 2,2802547770700627
5,986965966690805; 2,713375796178344
1,989862418537292; 2,789808917197453
2,9978276611151338; 2,0891719745222925
3,997103548153512; 1,694267515923567
4,996379435191891; 1,7324840764331206
6; 2,050955414012737
